0
{'이상한 과자 가게 전천당 15': '둘째딸이 책 받자마자 후다닥 미친듯 읽어대는 유일한 책입니다.^^'}
{'이상한 과자 가게 전천당 15': '재밌어요'}
{'이상한 과자 가게 전천당 15': '조카 선물로 구매했습니다 :)'}
{'이상한 과자 가게 전천당 15': '스토리가 흥미진진하고 막장요소도 있네요ㅎㅎ'}
{'이상한 과자 가게 전천당 15': '가짜 베니코의 등장으로 더욱 재밌습니다.'}
{'이상한 과자 가게 전천당 15': '아이가 좋아해서 나올 때마다 사고 잇어요'}
{'이상한 과자 가게 전천당 15': '둘째딸이 책 받자마자 후다닥 미친듯 읽어대는 유일한 책입니다.^^'}
{'이상한 과자 가게 전천당 15': '재밌어요'}
{'이상한 과자 가게 전천당 15': '조카 선물로 구매했습니다 :)'}
{'이상한 과자 가게 전천당 15': '스토리가 흥미진진하고 막장요소도 있네요ㅎㅎ'}
{'이상한 과자 가게 전천당 15': '가짜 베니코의 등장으로 더욱 재밌습니다.'}
{'이상한 과자 가게 전천당 15': '아이가 좋아해서 나올 때마다 사고 잇어요'}
{'이상한 과자 가게 전천당 15': '둘째딸이 책 받자마자 후다닥 미친듯 읽어대는 유일한 책입니다.^^'}
{'이상한 과자 가게 전천당 15': '재밌어요'}
{'이상한 과자 가게 전천당 15': '조카 선물로 구매했습니다 :)'}
{'이상한 과자 가게 전천당 15': '스토리가 흥미진진하고 막장요소도 있네요ㅎㅎ'}
{'이상한 과자 가게 전천당 15': '가짜 베니코의 등장으로 더욱 재밌습니다.'}
{'에그박사 7 ': '역시 아이가 너무 좋아합니다 몇번까지 나올까요? 그래도 좋아하니 계속 사줘야할거 같아요'}
{'에그박사 7 ': '좋아요'}
{'에그박사 7 ': '7권까지 꾸준히 사주고 있어요 아이가 좋아해서 저도 좋아요< ^^ 계속 살거 같아요'}
{'에그박사 7 ': '아이들이 많이 기다리고 있었어요'}
{'에그박사 7 ': '아이가 재미있어해요^^'}
{'에그박사 7 ': '좋아요'}
{'에그박사 7 ': '역시 아이가 너무 좋아합니다 몇번까지 나올까요? 그래도 좋아하니 계속 사줘야할거 같아요'}
{'에그박사 7 ': '좋아요'}
{'에그박사 7 ': '7권까지 꾸준히 사주고 있어요 아이가 좋아해서 저도 좋아요< ^^ 계속 살거 같아요'}
{'에그박사 7 ': '아이들이 많이 기다리고 있었어요'}
{'에그박사 7 ': '아이가 재미있어해요^^'}
{'에그박사 7 ': '좋아요'}
{'에그박사 7 ': '역시 아이가 너무 좋아합니다 몇번까지 나올까요? 그래도 좋아하니 계속 사줘야할거 같아요'}
{'에그박사 7 ': '좋아요'}
{'에그박사 7 ': '7권까지 꾸준히 사주고 있어요 아이가 좋아해서 저도 좋아요< ^^ 계속 살거 같아요'}
{'그리스 로마 신화 29': '아이가 정말 좋아해요~ 나오자마자 삽니다 ^^'}
{'그리스 로마 신화 29': '좋아요'}
{'그리스 로마 신화 29': '조카가좋아해요'}
{'그리스 로마 신화 29': '아이들이 잘 봐요. 유익합니다.'}
{'그리스 로마 신화 29': '기다렸어요'}
{'그리스 로마 신화 29': '아이가 정말 좋아해요~ 나오자마자 삽니다 ^^'}
{'그리스 로마 신화 29': '좋아요'}
{'그리스 로마 신화 29': '조카가좋아해요'}
{'그리스 로마 신화 29': '아이들이 잘 봐요. 유익합니다.'}
{'그리스 로마 신화 29': '기다렸어요'}
{'그리스 로마 신화 29': '아이가 정말 좋아해요~ 나오자마자 삽니다 ^^'}
