0
{'기분을 관리하면 인생이 관리된다': '읽어보니 좋아서 선물하게 되는 책'}
{'기분을 관리하면 인생이 관리된다': '잘 읽었습니다 굿굿'}
"{'기분을 관리하면 인생이 관리된다': '공감하려는 수 많은 책이 있지만, 그걸 강요하지 않고 가볍게 웃을 수 있는 힘을 줍니다.'}"
{'기분을 관리하면 인생이 관리된다': '하루만에 완독~ 꼼꼼히 다시 읽어보려구요'}
{'기분을 관리하면 인생이 관리된다': '가볍게읽을수있다'}
{'기분을 관리하면 인생이 관리된다': '좋은 가성비에 잘 받았습니다'}
{'기분을 관리하면 인생이 관리된다': '읽어보니 좋아서 선물하게 되는 책'}
{'기분을 관리하면 인생이 관리된다': '잘 읽었습니다 굿굿'}
"{'기분을 관리하면 인생이 관리된다': '공감하려는 수 많은 책이 있지만, 그걸 강요하지 않고 가볍게 웃을 수 있는 힘을 줍니다.'}"
{'기분을 관리하면 인생이 관리된다': '하루만에 완독~ 꼼꼼히 다시 읽어보려구요'}
{'기분을 관리하면 인생이 관리된다': '가볍게읽을수있다'}
{'기분을 관리하면 인생이 관리된다': '좋은 가성비에 잘 받았습니다'}
{'기분을 관리하면 인생이 관리된다': '읽어보니 좋아서 선물하게 되는 책'}
{'기분을 관리하면 인생이 관리된다': '잘 읽었습니다 굿굿'}
"{'기분을 관리하면 인생이 관리된다': '공감하려는 수 많은 책이 있지만, 그걸 강요하지 않고 가볍게 웃을 수 있는 힘을 줍니다.'}"
{'기분을 관리하면 인생이 관리된다': '하루만에 완독~ 꼼꼼히 다시 읽어보려구요'}
{'기분을 관리하면 인생이 관리된다': '가볍게읽을수있다'}
{'기분을 관리하면 인생이 관리된다': '글쓰기에 형광펜이 있다면 이 책은 형광색 이다'}
{'물고기는 존재하지 않는다': '무척 감동적이에요!'}
{'물고기는 존재하지 않는다': '좋아요~'}
{'물고기는 존재하지 않는다': '책이 지리멸렬하다고 느껴지는건 나뿐인가? 소설이라함은 결국 상상이.. 난해한 책'}
{'물고기는 존재하지 않는다': '추천합니다'}
{'물고기는 존재하지 않는다': '좋아용!!'}
{'물고기는 존재하지 않는다': '굿'}
{'물고기는 존재하지 않는다': '무척 감동적이에요!'}
{'물고기는 존재하지 않는다': '좋아요~'}
